negative	The Hobbit SUCKED. It's like Star Wars Episode 1, all effects, no character development or emotional content. No charm, no magic.
negative	Everyone expected The Hobbit to be a different movie from LOTR. LOTR is dark and sombre. The Hobbit is a children's book, albeit one that appeals to adults. We were expecting a lighter movie. What we got was a mess.
negative	I've read a lot of the reviews here and a lot of them have spot on information. So, I will keep this short and sweet:
negative	The Hobbit is a relatively short book written as a prequel to the Lord of the Rings trilogy. It is NOT a trilogy, and even though LOTR is comfortably presented as a trilogy, it was written to be one very long book in three parts.
negative	OK, that's what happens if you let a soulless illiterate with no knowledge nor respect like Peter Jackson direct a Nobel-winner's book into a movie.
negative	I was very disappointed by this movie and surprised by just how awful it was. I say this as someone who loves LOTR.
negative	The joy of reading the Hobbit is that it's a humble and somewhat gentle tale for children. Quite why Jackson et al have decided to turn it into a 3 episode overblown epic is unknown.
negative	The Lord of the Rings trilogy has always been heavy reading, a very somber story. But The Hobbit is much lighter reading and quite humorous.
negative	Often we are compelled to do something we wouldn't usually do due to a rush of emotion and indeed, writing my first film review is accompanied by sorrow, anger and disappointment.
negative	First, let me say the Lord of the Rings movies were all first-rate and stayed pretty close to the original Tolkien books. Unfortunately, The Hobbit is not, because it does not.
mutual	This is not a bad film. But it is not the film people are describing. The Hobbit is a children's book of approximately 300 pages.
negative	Oh boy, what a failure. An Unexpected Journey never even seems to start and the writing, which had to rely far more on original material than the first three movies shows the weakness of Jackson et al. They can hardly write at all it seems - the dialogue and humor is painful.
negative	I have to wonder if I saw the same film as some of the other reviewers...
negative	I saw the 48 frames per second, 3D version and at least in my cinema it looked crap. The 3D looked artificial, the colors were poor, and the image lacked sharpness. And of course it was 3 hours of this.
negative	Tolkien must be spinning in his grave. This movies bears absolutely no resemblance to the book, aside from the names of the characters and the general plot.
negative	Just saw "The Hobbit" in 2D and standard 24 fps. There is some good to be said about this movie: Many set-designs and landscape shots are quite beautiful (in case you missed the same set-designs and landscape shots in the Lord Of The Rings trilogy).
negative	This movie was really disappointing. Let me say that although I didn't read the LOTR books, I loved the movies. However, I did read The Hobbit.
negative	WARNING, will likely contain spoilers!
mutual	First to say, I'm a true fan of The Lord of the Rings trilogy.
positive	The Lord of the Rings has been a timeless epic classic that is hard for other fantasy, Tolkien wannabe movies to capture its magic and so far, director Peter Jackson is probably the only one who can capture it.
mutual	We waited until this weekend to see "The Hobbit", to let the crowds die down, so what I'm saying has probably already been said by several others. Still, let me put in my two cents' worth...
negative	Although The Hobbit was by far my favorite childhood book, Peter Jackson managed to turn it into the worst movie that I have ever seen.
positive	This is not going to be one of those long reviews, consisting of detailed writings about what was good or wrong, that is for you to decide, once it hits the cinemas.
negative	..yes the characters and the settings are good and Lord of the rings was riveting, but this . I am sorry Muppet Show in a big cave ... The action scenes are like Tom and Jerry.
negative	On the whole it wouldn't be bad, but the original story is vanishing in the flood of fight scenes. And it's way too much.
mutual	From the very beginning, "The Hobbit: An Unexpected Journey" seemed to be missing something. Despite an all-too-brief appearance by Frodo and the return of several "Lord of the Rings" characters (Bilbo, Gandalf, and others), the story never became very compelling.
positive	Xarnis's review: It seems I'm in the minority here, but I like this movie. I don't know of its because i've read The Hobbit, the trilogy, and the Silmarillion, or what.
positive	Beautiful cinematography, beautiful design, make-up, special effects. Everything is perfect. The cast is a joy to watch.
positive	The Hobbit has always been the little brother book of The Lord of the Rings. However, in their movie version, it feels the other way around.
mutual	While I admit to preferring the book versions of most works, I am not a literalist. Movies such as L.A.
mutual	If this and KING KONG are what Peter Jackson are capable of when he's given free rein, then someone please bring back the bit and bridle.
positive	I will say upfront that I enjoyed this film. As a definite fan of the LOTR series, it was nice to see many of the characters again in a different adventure.
positive	I have seen the movie four times: once in 2D and three times in 3D 48fps. More on technology issues at the end of the review. Now let me discuss the movie itself.
positive	Returning to Middle Earth felt a bit like a school reunion. I was pleased to be back, but slightly embarrassed and curiously unconcerned about former acquaintances. Two screenings caused me to wish they had left Tolkien's book well alone.
positive	It is the first time in my life when I can say that a movie is better that the book! Very good story, impressive special effects and a great sound make "The hobbit, an unexpected journey" a must see!
mutual	I don't know what is with Hollywood these days. They continue to turn out trash for movies or they create these nearly 3 hour movies thinking that longer is better.
positive	As this film opens an elderly Bilbo Baggins explains how the once great Dwarfs were forced out of their mountain kingdom by the dragon Smaug.
positive	Ten years ago, I laid eyes on Peter Jackson's Lord of the Rings: The Fellowship of the Ring, and instantly fell in love.
positive	As an avid movie watcher, I was very excited to hear two years ago that The Hobbit was indeed going to be filmed.
negative	Bilbo recast as RAMBO.
negative	Saw The Hobbit last night and was very disappointed. Having read The Hobbit & LOTR in the 70's and re-read a couple of times since I really enjoyed LOTR because they were as true as possible to the books.
mutual	I and some of my family went to see this last weekend and left the theater sorely disappointed. All of us had read The Hobbit during our teen years and complained to each other afterward that the movies dialog and recreation of events from the book were quite a bit off.
mutual	First off: "The Hobbit - an unexpected journey" looks absolutely amazing on a big screen, especially when viewed through 3D glasses.
negative	Before I start, let me first say that I LOVE the books... The Hobbit and the three that make up LOTR.
mutual	Missing The Lord of the Rings trilogy in the cinema is one of my biggest film related regrets. Granted, when I finally saw them a few years later, I dragged myself through a Fellowship and Two Towers VHS and couldn't stand them.
negative	As much as I was looking forward to this film, I have to say it is by no means brilliant. The only thing that kept me in my seat in the cinema was the hope that it would remain as faithful to the book as it does in the beginning for the remainder of the film. Sadly, not so.
negative	Despite many deviation from the books, I enjoyed The Lord of the Rings movie trilogy (especially the first movie).
negative	I hated pretty much everything about this movie, but here are the main points:
positive	My conclusion upon watching this film and talking to others about it, is that if you are a fan of the Tolkien Universe, and not just the individual stories, then you will be a fan of this movie.
negative	This movie is bad. Really bad. About the only good thing I can say about it is that I am not being forced to watch it now. Oh, and Gollum was done reasonably well I suppose, as far as that goes.
positive	I am a huge movie buff and also a huge Lord of the Rings fan. So, when I heard that director Peter Jackson was finally directing the Hobbit, I immediately ordered my ticket!
positive	The Hobbit: An Unexpected Journey is the first installment of a projected three-film adaptation of JRR Tolkien's "the Hobbit", the first fantasy book written by Tolkien taking place in the mythical "Middle Earth".
mutual	My friends and I go to the Cinema almost every week , all 3 loved LotR, all 3 thought this movie was a waste of time , literally a waste of time on account of the first hour , nothing happening at all.
mutual	OK, not a complete miss but it was not what I was led to believe it was going to be.
negative	I watched this movie in 3D HFR. If you find 3D movies dim of light and a headache, you will not find any improvement in this new tech.
negative	About a decade ago, Peter Jackson concluded his film adaptation of J. R. R. Tolkien's Lord of the Rings trilogy and swept the awards with "The Return of the King".
negative	far too long, drawn out and boring. I actually got up and walked away for a bit to get some fresh air then came back and watched the rest.
mutual	I am a Tolkien fan having read LOTRs and The Hobbit many times (over 20). I loved Peter Jackson's LOTRs trilogy despite his skateboarding Legolas and slapstick version of Gimli. Gollum was one of the greatest characterisations I have ever seen.
positive	Hobbit Unexpected Journey is in my opinion an average movie. I just don't get it why people would consider it to be one of the greatest movie ever made. There are several reasons in mind:
positive	Well, I don't want to write too much. But all I must say here is that I didn't expect anything from this movie due to the buzz and sheer disappointment of some critical reviews that I read.
positive	i liked this movie it has what you may want from a fantasy action drama but compared to the lord of the rings trilogy well sadly it fails,what really went wrong with the hobbit ?
negative	OK, to be fair this is not a 1/10 movie. But it is so far from being a 10/10 and a top 250 movie that I felt the need to make a point.
negative	Wasn't impressed, not in the least.
positive	I thought the Lord of the Rings trilogy was excellent!! So, when "The Hobbit" came out, I was extremely eager to see the film... until I started reading reviews. Life got in the way of me seeing the movie in theatre, but I ordered my copy on Blu-Ray.
positive	Tolkien's "The Lord of the Rings" is a mighty epic fantasy, well over a thousand pages in length in most editions. Although Tolkien intended it to be a single novel, his publishers, for commercial reasons, issued it as a trilogy.
mutual	The Hobbit is an enjoyable enough movie, although it's too long. This is a children's book, it doesn't need endless LOTR tie-ins and the other additional material.
positive	I went to see the Hobbit last night, I walked into the cinema afraid that the film wouldn't be very good, at least compared with The Lord of the Rings. I was very wrong.
positive	So this is my first time writing a review on IMDb so I'm going to warn everyone that this may contain spoilers!
positive	I Wasn't really exited about this movies since the second I heard they were making three of them, from ONE amazing book, then hearing it'll include other stories was too much for any purist J.
positive	Watched 'The Hobbit: An Unexpected Journey' last week - and loved it. Great to be transported to Middle-earth and get reacquainted with some familiar faces - and meet many new ones too.
positive	I've only seen it in 24 fps so far. I'm never a big fan of 3-D movies, but I wouldn't mind seeing 2D 48 fps.
positive	For me this movie is a perfect fairytale movie that I wish I could have watched back when I was a kid. I am a grown man now but watching this movie took me back to my childhood.
positive	The Hobbit: An Unexpected Journey is an amazing movie! It's a great movie for the whole family. Full of amazing characters, great scenery, great action and great comedy.
negative	I thought this movie was so bad, much like Jackson's King Kong was really bad. It was SO overlong that I sat in the movie theater and pondered when it would end.
mutual	Let me start by saying The Hobbit was casted incredibly well. Martin Freeman was the perfect Bilbo, mostly due to his comedic timing with a good balance of heart as well (similar to Pipin & Merry in LOTR) that would have made the film to heavy otherwise.
positive	This is one of the movies that you either enjoy as a whole and try to overlook the negatives, or you be put off by its flaws, luckily .. I was among the first group.
positive	It's been nine years since Peter Jackson ended his epic retelling of J.R.R. Tolkien's Lord of the Rings saga, which in its lifetime garnered billions of dollars in worldwide gross, and won a combined total of 17 Academy Awards, including Best Picture for Return of the King.
mutual	I looked forward to the Hobbit with a sense of enthusiasm. I liked the Lord of the Rings trilogy, and forgave the examples where the films diverged from the book.
mutual	There is no denying that a production of The Hobbit has been a highly anticipated event ever since Peter Jackson and his team first began producing the Lord of the Rings trilogy just over a decade ago.
negative	After the LotR trilogy, my hopes weren't exactly high when I heard that Jackson was doing the Hobbit as well. They shrank even more when I heard that instead of two films, there was going to be three.
negative	The owners of the film rights of Tolkien's legacy naturally hope that each new instalment they provide will satisfy every demographically analysed sub-section of the massive potential cash cow (I mean audience).
negative	What an enigma this movie is. A great movie will have pages of positive reviews and high ratings, with an occasional negative comment here and there if appropriate. The Hobbit, however, has generated comments from both ends of the spectrum, from awesome to awful, and ratings from 1-10!
negative	You can tell by my rating that I didn't like this movie, but let's be fair. Despite my overall negative view of it, I still found some gems which are so good that I just can't bring myself to not mention them.
negative	8.5?! 94th on the top 250 movies of ALL TIME?! I found myself bored half ways through.
positive	I went to watch this movie with hope it would be another masterpiece by Peter Jackson like the trilogy Lord of the Rings. I was aware that the story and characters were going to be different but there was no need for such a different film  and not in a good way!
negative	The main problem with The Hobbit, as far as I can see it, is that it strays so ridiculously far from the original.
negative	I was a little sceptical going in as to how they could milk a 300 page book into three films (and long films too, dear God, this was long!).
mutual	I'm going to say upfront that the visuals were great and the 3D felt worth it for this film. The visuals and cinematography were the best I've seen since Avatar. However, it felt to be lacking in every other instance.
negative	I really wanted to like this film but it was absolutely dreadful. The HFR issue is a complete red herring; it's just a really bad film.
positive	I remember how bringing The Lord of the Rings to the screen proved difficult due to the sheer quantity of material offered in the literary template. The trilogy was a logical choice, yet even then a lot of condensing was needed.
mutual	I'm having difficulty sitting through these recent Peter Jackson films without getting bored out of my mind.
positive	When they announced The Hobbit would be made into a trilogy I thought it was a bad idea and after watching a Unexpected Journey I still think it was a bad idea.
mutual	There are two separate things I want to touch upon in this review. First is how it feels to return to Middle Earth and sit through yet another epic 2 hour 50 minute journey.
positive	The Lord of the Rings movies are some of my favourite films of all time, and The Hobbit: An Unexpected Journey comes close, but a few problems hold it back from being truly fantastic.
positive	I tried defending this film to my friends after seeing this. I told them that it's based on a children's book and is supposed to be whimsical.
mutual	I approached The Hobbit: An Unexpected Journey with trepidation, fearful that Peter Jackson, a director whose career was born of excess, would go unnecessarily way over the to
positive	*** Warning, this review may contain a spoiler ***
positive	Beyond the height of quality to expect from these creators (the ones also of the lord of the rings), The Hobbit an unexpected journey is a true middle-earth adventure that is a wonderful place to re-visit.
positive	First of all: what was with the singing? The Hobbit was very much parallel to the LOTR trilogy in regard to storyline and setup (meet, different battles, let's meet the dwarfs, let's meet the elves).
positive	THE HOBBIT: AN UNEXPECTED JOURNEY
negative	Let me open by saying that I totally enjoyed the Lord of the Rings trilogy and watched all three parts a total of four times to date. I savoured the texture and sheer quality of almost every aspect of these works.
negative	First off: I was very excited about this movie. Being a LOTR fan, I was expecting something grand.
mutual	Padding. Padding padding padding.
mutual	Peter Jackson's The Hobbit: An Unexpected Journey is a fantastic movie, but only if you've read the Silmarillion and drew obscene pictures of elves as a kid.
mutual	...and if it weren't for the top-rank design and effects, I'd have likely never gotten through it. As it is, it took me three days.
negative	I have to say, as a die-hard fan of the books, that this movie was blown for me in the first 20 minutes.
mutual	I am a life long fan of Tolkien. I've read The Hobbit and the Lord of the Rings trilogy countless times. Needless to say I was excited when the Lord of the Rings was made into a movies, or I should say, movies.
negative	I liked the movie L.O.T.R., i liked the novel The Hobbit. I watched this movie with curiosity how the charme and the esprit of this great novel would be adapted.
negative	If I didn't know anything about The Hobbit, and saw this film, I might have rated it a 7 of 10... i.e. not a great film, but fairly entertaining.
positive	After the critical acclaim and commercial success of the Lord of the Rings movies, it was somewhat inevitable that the Hobbit would also be given the big screen treatment.
positive	Firstly I have to say that I actually think the hobbit is not a well written book. In my opinion too much is left unsaid both in regards to characters and plot.
positive	Good adaptation of Tolkien's book, well-fitting with the earlier Lord of the Rings films. Overall very satisfying. The visual sweep and grandeur of this film conveys everything I would expect from a filmic adaptation of Tolkien.
positive	I know there are loads of these types of threads already, before I watched the movie I looked at them and everyone was complaining...
negative	Now I'm just as happy watching a slow burn film as an all action epic, but this felt like Peter Jackson had spent 3 hours rubbing two sticks together and failed to get a single glow.
positive	I went to see the Hobbit with not much expectation of seeing Great Story. I already knew that the special effects and imagery would be beyond comparison. The acting would be very high-class.
mutual	I almost fall asleep the first 45 minutes, the post production should have reduced the first minutes so nobody gets bored. A movie in which you start bored will be a difficult to like one. The movie should have been at least 30 minutes shorter. Nothing new, the 3 previous ones where much better.
mutual	Peter Jackson directing another Middle Earth movie? I was pumped. My disappointment started almost immediately, and never recovered.
mutual	Expectedly comparisons must be made between this film and its predecessor, THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING.
positive	The fact that this movie took almost 3 hours of my life and I didn't even flinch while watching it, multiplied by 4 (times watching it) .. says a lot.
positive	I'll try to keep this review short and sweet. I'm not a huge LOTR fan like some. I've never read the books and I've seen the first trilogy only one time each (and I did think they were great). But what I am is a movie fanatic/sci fi fan, and movies like The Hobbit are hard to pass up.
positive	I felt this movie held up to the standards the Lord of the Rings had in place. After reading the book, they didn't stay strictly by the book. They strayed but the stayed true to the feel of it.
negative	Two more sequels to this? Good luck keeping the audience awake. Why? Well, let's start with stretching a single story into 3 movies 7-9 hours long.
positive	The Hobbit is very different from the LOTR (Lord of the Rings) trilogy. This is filled with humor that has the whole crowd laughing, where Lord of the Rings trilogy is more serious.
mutual	As a massive fan of the Lord of the Rings saga and reader of all the books I must say I was very disappointed with this new film.
positive	I'm a big fan of Tolkien and I am really glad to see the Hobbit on the screen; nonetheless, I have to say turning the Hobbit into a trilogy is not a flawless idea.
positive	I have seen this movie twice, on opening night in IMAX 3D and again half a month later, again in IMAX 3D, and both times I have Been thrilled with nearly 3 hours of pure imagination, creativity and excellence.
positive	Watching this movie, I wasn't sure what to expect. After LOTR, coming up with anything even close to it, seemed a gargantuan task, even for Peter Jackson!
positive	I will try to make a concise overview of the movie without analyzing it deeply and technically. First of all, I am a great fan of Hobbit and LOTR series.
mutual	First,I'm a huge LOTR fan but did not enjoy the Hobbit as much as any of the LOTR movies.
mutual	Those who thought Christopher Tolkien had a very deep economic interest in his father's heritage (Sell-a-million) can officially claim that Peter Jackson has now outdone him, and by far.
positive	I personally think the Lord of the Rings trilogy is the epitome of film-making of the last 10 years. For three consecutive years, I turned myself in a rabid fanboy of everything LOTR, source literature included.
positive	The wonder of a good walk is the wonder of these stories about our shared journey. It may not always look like the places we have been, but it sure feels like it on the journey.
negative	I created an Account on IMDb just to Post my Review of this horrible movie.
mutual	In one of the 'Making of..." interviews for Lord of the Rings, Peter Jackson pointed out that "this movie really needs to be made by someone who understands special effects, otherwise the special effects can easily overwhelm the story" (I'm paraphrasing), and then did exactly that in the Hobbit.
negative	Why must the makers of adventure-films feel the need to make their films constantly epic and weighed down with suspense?? It ends up being nonsense.
negative	My background is mixed: I loved LOTR and thought it was an exemplary execution of the epic journey genre. I am also a video engineer in L.A., and hated The Hobbit in its book form.
mutual	Peter Jackson and his screenwriters really dropped the ball on this film. I felt it started out fairly Tolkienesque, but upon leaving the Shire, it is one long downhill diversion from what the man wrote.
negative	This movie is Peter Jackson at his worst. It is King Kong with dwarfs. If you thought Legolas shield surfing and killing oliphants was bad, you haven't seen anything yet. This movie was so bad I was swearing at Peter Jackson for the last 45 minutes.
negative	Well, the number of positive reviews is both disconcerting and ill-informative of reality. This movie was, by both LOTR and general standards alike, an atrocity.
positive	Storyline: The Hobbit, Bilbo Baggins is coerced into going on a fantastical adventure with Gandalf the wizard and 13 Dwarfs. In there travels they meet an assortment of creatures.
mutual	I was truly disappointed by this movie, although I could have seen it coming based on the decision to split up this (short) story in tree 3-hour movies.
mutual	Going into The Hobbit, it was always going to be about expectations. I must admit my expectations were very low. However, I went in with an open mind.
negative	What the hell is this?
positive	Since many reviews have already been written and almost everything has been said on the matter, I have decided to list the most frequent complaints brought up by the reviewers and discuss them (of course not ad personam, but in general terms).
mutual	I'm reluctant to admit that I hardly enjoyed, or was entertained by, this grossly overly computerized revisit to Middle Earth.
negative	I watched this in 3D and I'd have to say, the graphics is as real as it gets. Absolutely stunning, I can't imagine how many CG artists have worked on the amazing details of the 3D models.
mutual	I will do my best to keep this review short, like the story Tolkien created, NOT like Peter Jackson is doing by making this into a trilogy.
negative	First things first, I'm not against the fact that Peter Jackson and co. decided to stretch one book into three movies, after all it's the movie BUSINESS and it is of course and industry, so, no harm no foul.
mutual	The Hobbit tries hard, and a lot of the time gets it perfectly right. Character scenes translate well from the book, Middle Earth is presented beautifully, and Bilbo is great. I was expecting a wonderful film based on the early scenes.
mutual	Peter Jackson turns one of the greatest books of all time in to an action movie, consisting primarily of anonymous dwarfs somehow avoiding death, while being attacked by various enemies including wargs, trolls, goblins, Klingons, zombies, whatever.
mutual	When the lights go out there are 9 minutes of cheap-looking CGI with voice-over story telling. Then "The Hobbit" starts. From here the movie seems to move at the same speed as reading a book.
mutual	A group of fantasy figures go on a quest across a dangerous landscape to a great high mountain, meeting and fighting a range of fantastical creatures on the way.
negative	since this is my first IMDb review, i'll keep it short - this movie is simply bad: too long, too boring, too much CGI, no character development, WAY too many pointless scenes, dialogs, and even pointless characters and cameo appearances...
negative	I saw the normal 24 fps non 3D version of The Hobbit so I have nothing to say about the quality of the controversial 48fps version or the 3D version.
mutual	The Hobbit: An Unexpected Journey is the extremely highly anticipated prequel to the Lord of the Rings trilogy. It is the first part of the story of Bilbo "the Dildo" Baggins, and how he helped the dwarfs reclaim their city from the dragon Smaug.
positive	There seems to be an element out there that are afraid that IMDb is going to rank a movie too high. That it is their duty to give films low scores, rather than an honest appraisal.
positive	Nice quality film, but it lasts too long. A lot of stuff is not based on the book, which is fine as long as it doesn't hold up the actual story line.
mutual	I read The Hobbit almost 40 years ago. I don't recall it that well, but I do remember a small, charming adventure story with an appealingly unsure protagonist and a really cool creature called Gollum.
positive	Amazing. Simply Amazing. For those fans of the Lord of the Rings Movies, there are the hints of impending Darkness.
positive	I thought it had a very good storyline to go off of and the world was very fascinating and grabbed my attention.
positive	I went to see this film with really low expectations after all of the really bad criticisms, but I have to say after watching it I was extremely happy.
positive	I went into the Hobbit: An Unexpected Journey knowing full well what Peter Jackson and his team had to live up to. I wasn't expecting it to be as good as the Lord of the Rings because in my opinion the book isn't as good but the film impressed me none the less.
positive	I must admit I'm not a loyal fan of either J.R.R. Tolkien's or Peter Jackson's work. I've read "The Hobbit" and "The Lord of the Rings" trilogy long time ago, and haven't even finished watching Jackson's adaptations.
mutual	I am so disappointed. Jackson turned this great classic story into 3 boring hours of meaningless conflict that dragged on and on and on. He could have told the entire Hobbit in one film!
mutual	I've been a fan of Tolkien, the Hobbit and the Lord of the Rings forever. And I never would have thought there could possibly be anything to shake my fascination, my enthrallment with it all.
positive	"I'm looking for someone to share in an adventure."
positive	Firstly I did not come to Tolkien via the films, but from reading The Hobbit aged about 13 and dozens of times since. Lord of the Rings, again aged 13, about seven or eight times since, Silmarillion, Unfinished Tales and just about everything else Tolkien wrote including academic papers.
positive	The Hobbit is a really good book, the Lord of the Rings is a much better book. LOTR is truly an Epic adventure having to do with the fate of all of Middle Earth.
negative	Complete and utter garbage.
negative	Okay, this movie is plain bad. I'm not saying this because I'm a fanboy, even though I am, I'm saying this because it's just bad. What's wrong with it? Well, there's a lot of things.
negative	Its taken me just under a week to finish watching this on and off Meh!
mutual	Compared to LOTR this is a major disappointment. As one who bought LOTR on blu-ray in their extended editions because of the magnificent quality of the films it is hard for me to accept such a follow-up effort.
mutual	It takes a little while, but eventually this movie does make the prospect of seeing more in the series interesting. Roughly 30 odd minutes.
positive	I have seen the previous movie and TV incarnations of The Hobbit  huge, horrible messes, and could never figure out why they were so bad.
positive	Almost a decade after the end of the LOTR trilogy we have the Hobbit! A book that is Tolkien's as the others. I saw the movie with an inspective eye because of the previous three.
mutual	I gave 6 because of the riddle scene. The rest is a bore. I almost fell in sleep in a 3D IMAX cinema...Also, 3D itself seems unnecessary. Nothing really that stunning happened in it. The visual effects look quite mediocre.
mutual	The movie is a bit disappointing. This split in 3 parts seems like a big commercial thing. The rhythm get slower because of this, and the movie which is good looses interest.
mutual	A plain 2D version at the local multiplex, culminating my not-so-frenetic film-viewing activity of 2012.
positive	There is a lot of mixed reviews about 'The Hobbit'. It was what I expected, Average and watchable. Being a prequel it was not as good as the 'Lord of the Rings' however with to more films of the series to come I hope it can redeem itself.
positive	Well, I was in two minds to watch the Hobbit. One, I was not sure if this would have the thrills and adventure like the Lord of the Rings trilogy but it is still being directed by Peter Jackson.
positive	The perfect visual impression, excellent music and great scenery are fully anticipated positives of the last Jackson's movie adaptation of Tolkien's works, but that is, more or less, where the positives stop.
mutual	Summarizing my thoughts on the movie (may contain SPOILERS): Seeing the "An Unexpected Journey" made me realize that they should have sticked with the two movie plan.
mutual	This was the first time for me in a cinema, to get SO bored that i really wanted to leave.
positive	The LOTR trilogy which came out in movie theaters 11 years ago is one of the best trilogies and most successful of them ever made. So to say that The Hobbit movies coming out has a little bit to live up to would be a very big understatement.
positive	I have seen the Hobbit three times now and each time I find something new and my delight in the movie continues to grow.
mutual	this is what happens when you don't focus enough on character development and have a thin storyline. I was so disappointed, but it you never follow up the best trilogy in history with a knockout.
positive	It will doubtless come as no surprise to you that I'm a fan of The Hobbit and The Lord of the Rings (no one was more delighted than me when The Lord of the Rings: Return of the King won its Best Picture Oscar, and well deserved it was!
positive	I'm not too sure why there is so much hate for the Hobbit. Its clearly an adaptation of the book, not the actual book itself. And it also incorporates detail from the other stories written by Tolkien, ie.
negative	Taking one book and splitting it up into a new trilogy set in Tolkien's Middle Earth, Peter Jackson has returned us to the world he established on screen in The Lord of the Ri
negative	I don't know if it's more a commentary on the United States or Peter Jackson. This was the most disgusting, vile, shameful, disappointing, drivel I have wasted 2 hours trying twice now to watch.
negative	The Lord of the Rings (LOTR) movie trilogy ranks among my all-time favorite movies and I had been eagerly awaiting The Hobbit ever since I heard that Peter Jackson (the director of the LOTR trilogy) would be directing The Hobbit.
negative	The new characters are not as 3 dimensional. I didn't find myself really caring about them. Some of the dwarfs are Muppet-like and goofy in how they looked.
positive	After a fall of underwhelming cinematic fare, I had long-anticipated a film that would condone going to the theaters. Fortunately, one existed.
negative	It was always clear that THE HOBBIT, being by far the lesser book, would also make the lesser movie. It simply lacks the depth, the drama, the humanity, the strong characters, and relationships of LOTR.
negative	- Oh, should I've told you, that we got giant fkin birds? - No problem at all, not that we were almost get killed like a dozen times.
